Id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
1881,661500,5,2.5,2500,7200,1,0,0,4,1490,1010,1977,0,16426 NE 107th Pl,Redmond,WA 98052,USA
1882,678500,3,2,2460,6600,1,0,2,4,1370,1090,1952,0,9108 40th Ave SW,Seattle,WA 98136,USA
1883,590000,4,4.25,2360,57514,2,0,0,4,2360,0,1939,1987,2862 S 354th Ln,Federal Way,WA 98003,USA
1884,390000,3,2.25,1250,7500,1,0,0,5,1250,0,1942,0,10111 32nd Pl SW,Seattle,WA 98146,USA
1885,725000,4,2.5,2650,18295,2,0,0,3,2650,0,1986,0,211 140th Ave SE,Bellevue,WA 98005,USA
1886,250000,3,2.5,1510,10384,1,0,0,2,1030,480,1976,0,17732 199th Pl NE,Woodinville,WA 98077,USA
1887,153000,3,1,1270,6405,1.5,0,0,3,1270,0,1944,0,12015 75th Ave S,Seattle,WA 98178,USA
1888,430000,3,2,1910,5040,1.5,0,0,3,1910,0,1971,0,2415 209th Ave NE,Sammamish,WA 98074,USA
1889,540000,3,1.75,1970,8200,1,0,0,5,1420,550,1963,0,416 NW 181st St,Shoreline,WA 98177,USA
1890,321000,3,2.25,1347,1292,3,0,0,3,1347,0,2010,0,14007-14017 35th Ave NE,Seattle,WA 98125,USA
1891,890000,4,4.25,4420,5750,2,0,0,3,3410,1010,2006,0,842 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA
1892,509000,2,1.5,1930,3521,2,0,0,3,1930,0,1989,0,78 145th Pl SE,Bellevue,WA 98007,USA
1893,830000,4,2.5,1850,50662,1,0,0,3,1430,420,1978,0,5022 Private Rd,Redmond,WA 98052,USA
1894,270000,2,1.5,840,867,2,0,0,3,840,0,2005,0,9122 23rd Ave NE,Seattle,WA 98115,USA
1895,330000,4,1.75,2440,7350,1,0,0,3,1610,830,1978,0,3716 S 253rd Pl,Kent,WA 98032,USA
1896,950000,3,2.5,3480,7800,1,0,0,4,1750,1730,1941,1998,10323 Valmay Ave NW,Seattle,WA 98177,USA
1897,513000,4,2.75,2020,7070,1,0,0,5,1010,1010,1958,0,9226 36th Ave SW,Seattle,WA 98126,USA
1898,547000,4,1,1720,2800,1.5,0,0,4,1200,520,1926,1993,6211 27th Ave NE,Seattle,WA 98115,USA
1899,494400,2,1.75,1560,1750,1,0,0,4,780,780,1904,0,115 Blaine St,Seattle,WA 98109,USA
1900,200000,3,1,1150,4800,1.5,0,0,4,1150,0,1938,0,208 N St NE,Auburn,WA 98002,USA
1901,900000,4,3.5,3370,5000,2,0,2,3,2470,900,2008,0,3460 38th Ave SW,Seattle,WA 98126,USA
1902,550000,4,1.5,2750,128502,1,0,0,2,1500,1250,1958,0,18647 108th Ave SE,Renton,WA 98055,USA
1903,725000,5,2.75,2830,5310,2,0,0,3,2830,0,2006,0,11931 179th Pl NE,Redmond,WA 98052,USA
1904,218000,2,2,1310,2841,2,0,0,3,1310,0,2004,2003,28107 240th Ave SE,Maple Valley,WA 98038,USA
1905,1095000,4,4,3530,8400,2,0,0,5,2630,900,1958,0,2420 30th Ave W,Seattle,WA 98199,USA
1906,1038000,4,1.75,1440,13296,1,0,0,4,1440,0,1967,0,10208 NE 26th St,Bellevue,WA 98004,USA
1907,743700,4,2.5,2610,33206,2,0,0,3,2610,0,1988,2000,21306 NE 69th Ct,Redmond,WA 98053,USA
1908,830000,5,3,3040,9601,1,0,0,5,1970,1070,1968,0,5200-5298 90th Ave SE,Mercer Island,WA 98040,USA
1909,1035000,3,2.5,2230,5750,2,0,0,3,2230,0,2003,0,1840-1846 9th St W,Kirkland,WA 98033,USA
1910,975000,4,2.5,3490,7494,2,0,3,3,3490,0,2000,0,4902 159th Pl SE,Bellevue,WA 98006,USA
1911,535000,4,2.25,2290,5350,2,0,0,4,2120,170,1958,1972,2523 42nd Ave W,Seattle,WA 98199,USA
1912,491500,3,2.25,1470,4322,2,0,0,3,1470,0,1985,0,4327 242nd Pl SE,Issaquah,WA 98029,USA
1913,680000,3,2.25,2270,23900,1,0,0,3,1820,450,1975,0,1023 NW 166th St,Shoreline,WA 98177,USA
1914,329350,2,1,720,6687,1,0,0,3,720,0,1942,1999,9712 4th Ave NW,Seattle,WA 98117,USA
1915,229000,3,2.5,1190,3000,2,0,0,3,1190,0,2002,0,12227 47th Ave S,Tukwila,WA 98178,USA
1916,260000,4,1.5,2130,8800,1,0,0,3,1100,1030,1962,2003,24345 35th Pl S,Kent,WA 98032,USA
1917,579000,3,2.5,1640,1269,3,0,0,3,1640,0,2009,0,129 25th Ave E,Seattle,WA 98112,USA
1918,332888,2,2.5,1050,1029,2,0,0,3,950,100,2007,0,101-115 26th Ave,Seattle,WA 98122,USA
1919,972000,4,1.75,2010,6300,1,0,2,5,1610,400,1937,0,2827 43rd Ave W,Seattle,WA 98199,USA
1920,838000,4,2.5,3310,42998,2,0,0,3,3310,0,2001,0,15712 NE 136th Pl,Redmond,WA 98052,USA
1921,339000,4,2.5,1830,8601,2,0,0,3,1830,0,2003,0,27305 245th Ave SE,Maple Valley,WA 98038,USA
1922,397000,5,1,1170,6757,1,0,0,4,800,370,1944,0,14327 24th Ave NE,Seattle,WA 98125,USA
1923,225000,3,1,990,8012,1,0,0,4,990,0,1966,0,16411 120th Ave SE,Renton,WA 98058,USA
1924,325000,3,1.75,1780,13095,1,0,0,4,1780,0,1983,0,26222 142nd Ave SE,Kent,WA 98042,USA
1925,435000,4,2.25,2140,6355,2,0,0,3,2140,0,2002,0,7125 Silent Creek Ave SE,Snoqualmie,WA 98065,USA
1926,314500,3,2,2050,13303,1,0,0,3,2050,0,1993,0,37128 19th Way S,Federal Way,WA 98003,USA
1927,711000,4,1.75,1980,10800,1,0,0,5,990,990,1948,1985,3712 88th Ave SE,Mercer Island,WA 98040,USA
1928,760005,4,2.75,3090,5859,2,0,0,3,3090,0,2010,0,384 218th Pl SE,Sammamish,WA 98074,USA
1929,587000,3,2.25,2370,217800,2,0,0,3,2370,0,1979,2014,3118 264th Ave NE,Redmond,WA 98053,USA
1930,295950,2,1,1190,6200,1,0,0,3,1190,0,1948,1994,1610 N 185th St,Shoreline,WA 98133,USA
1931,310000,4,2.5,2430,5499,2,0,0,3,2430,0,2002,0,16218 163rd Pl SE,Covington,WA 98042,USA
1932,449950,3,2.5,2170,4912,2,0,0,3,2170,0,2003,0,7546 NE 204th Pl,Kenmore,WA 98028,USA
1933,366000,3,1.75,1520,8625,1,0,0,3,1520,0,1976,0,19223 89th Ave NE,Bothell,WA 98011,USA
1934,615000,3,1.75,1720,4080,1,0,0,4,960,760,1924,0,3219 37th Pl S,Seattle,WA 98144,USA
1935,215000,3,1,960,9563,1,0,0,5,960,0,1967,0,1625 SW 351st St,Federal Way,WA 98023,USA
1936,235000,2,1,1020,7920,1,0,0,3,1020,0,1939,1969,1712 S Dawson St,Seattle,WA 98108,USA
1937,499500,3,2.5,2520,53143,1.5,0,0,3,2520,0,1988,2000,30929 NE Cherry Valley Rd,Duvall,WA 98019,USA
1938,1400000,4,3.25,2980,7000,2,0,3,3,2140,840,1900,2014,3115 S Norman St,Seattle,WA 98144,USA
1939,400000,3,1,1630,10304,1,0,0,5,1630,0,1953,0,17228 11th Ave NE,Shoreline,WA 98155,USA
1940,339950,3,1,1050,5402,1.5,0,0,4,1050,0,1906,1990,1807 17th Ave S,Seattle,WA 98144,USA
1941,593000,3,2.75,1830,1850,2,0,0,3,1690,140,2011,0,2101-2499 NW Stoney Creek Dr,Issaquah,WA 98027,USA
1942,475300,3,1,2110,10005,1,0,0,5,1110,1000,1924,1956,9719 130th Ave NE,Kirkland,WA 98033,USA
1943,535000,3,2.5,1360,1016,3,0,0,3,1310,50,2003,0,501 NE Ravenna Blvd,Seattle,WA 98115,USA
1944,725000,4,2.5,3420,30410,2,0,0,3,3420,0,1988,2000,18639 NE 202nd St,Woodinville,WA 98077,USA
1945,327000,5,2.75,2400,8050,2,0,0,3,2400,0,1998,2006,5020 Quincy Ave SE,Auburn,WA 98092,USA
1946,581000,4,1,1630,2566,1.5,0,0,3,1630,0,1921,2000,1819-1827 25th Ave,Seattle,WA 98122,USA
1947,465950,4,2.5,2340,6896,2,0,0,3,2340,0,2001,0,463 Pasco Pl NE,Renton,WA 98059,USA
1948,380000,5,1.75,3000,6000,1,0,0,5,1500,1500,1958,0,8514 S 124th St,Seattle,WA 98178,USA
1949,427000,3,2.5,1830,65340,1,0,0,3,1520,310,1991,0,44218 SE 161st Pl,North Bend,WA 98045,USA
1950,199950,5,2.5,1740,8750,1,0,0,4,1740,0,1959,0,23459 27th Ave S,Des Moines,WA 98198,USA
1951,777000,3,3.25,3610,59677,2,0,0,3,2440,1170,2003,0,18913 SE 63rd Pl,Issaquah,WA 98027,USA
1952,544000,3,1.5,1790,8203,1.5,0,1,3,1790,0,1910,2006,Schmitz Park to Alki Trail,Seattle,WA 98116,USA
1953,235000,3,1.75,1190,7280,1,0,0,4,1190,0,1968,0,11234 SE 320th Pl,Auburn,WA 98092,USA
1954,455000,2,1,1170,6000,1,0,0,4,970,200,1941,1998,9552 Phinney Ave N,Seattle,WA 98103,USA
1955,600000,4,2.5,2560,5593,2,0,0,3,2560,0,2001,0,22801-22899 NE 100th Pl,Redmond,WA 98053,USA
1956,214950,3,1.75,1570,4875,1,0,0,4,1310,260,1977,0,26712 186th Ave SE,Covington,WA 98042,USA
1957,476000,3,1,1140,5500,1.5,0,0,4,1140,0,1908,0,4415 29th Ave W,Seattle,WA 98199,USA
1958,603500,6,2.75,2660,8400,1,0,0,5,1550,1110,1962,0,12526 SE 61st St,Bellevue,WA 98006,USA
1959,365000,3,2.5,2640,6715,2,0,0,3,1680,960,1991,0,17917 162nd Pl SE,Renton,WA 98058,USA
1960,415000,3,2.25,1950,8868,1,0,0,3,1350,600,1964,2000,1531 NE 172nd St,Shoreline,WA 98155,USA
1961,1255000,4,2.5,3200,7535,2,0,0,3,3200,0,2006,0,5038 48th Ave NE,Seattle,WA 98105,USA
1962,328000,3,1.75,1440,45302,2,0,0,3,1440,0,1977,2004,31720 NE 123rd St,Duvall,WA 98019,USA
1963,716500,4,2.5,3290,6465,2,0,0,3,3290,0,2002,0,1031 272nd Pl SE,Sammamish,WA 98075,USA
1964,379000,3,2.5,1740,30886,2,0,0,3,1740,0,1992,0,47518 SE 153rd St,North Bend,WA 98045,USA
1965,235000,2,1.5,880,1805,2,0,0,3,880,0,1999,0,10546 Stone Ave N,Seattle,WA 98133,USA
1966,359500,4,2.75,2140,10316,2,0,0,3,2140,0,1993,0,27721 48th Ave S,Auburn,WA 98001,USA
1967,799200,6,3,2890,2370,2.5,0,0,3,2290,600,1906,2014,420 Boylston Ave E,Seattle,WA 98102,USA
1968,580000,5,2,2290,7125,1,0,0,3,1190,1100,1964,2000,16541 NE 27th Pl,Bellevue,WA 98008,USA
1969,148000,2,1,630,4200,1,0,0,3,630,0,1930,1997,7760 10th Ave SW,Seattle,WA 98106,USA
1970,210000,4,1.5,1130,7840,1,0,0,4,1130,0,1970,0,33818 35th Ave SW,Federal Way,WA 98023,USA
1971,710000,2,1,1790,4000,1,0,0,4,1040,750,1923,0,2422 E McGraw St,Seattle,WA 98112,USA
1972,608000,4,2.5,2690,4736,2,0,0,3,2690,0,2001,0,9754 228th Terrace NE,Redmond,WA 98053,USA
1973,1295648,0,0,4810,28008,2,0,0,3,4810,0,1990,2009,20418 NE 64th Pl,Redmond,WA 98053,USA
1974,494000,3,2.5,2310,4729,2,0,0,3,2310,0,2011,0,7630 Todd Pl,Kenmore,WA 98028,USA
1975,657500,4,2.75,4140,24190,2,0,0,3,4140,0,2002,0,32927 143rd Ct SE,Auburn,WA 98092,USA
1976,355000,3,2.5,2110,4038,2,0,0,4,2110,0,1989,0,23884 140th Ln SE,Kent,WA 98042,USA
1977,845000,4,2.75,4070,115434,2,0,0,3,4070,0,2002,0,12810 440th Pl SE,North Bend,WA 98045,USA
1978,300000,3,2.25,1660,5128,2,0,0,3,1660,0,2001,0,278th Ave NE,Duvall,WA 98019,USA
1979,110000,3,1,1250,53143,1,0,0,5,1250,0,1945,0,19693-19799 SE Maple Valley Hwy,Maple Valley,WA 98038,USA
1980,200500,3,1.75,1260,9346,1,0,0,4,1260,0,1963,0,11612 SE 258th St,Kent,WA 98030,USA
1981,262000,4,2.5,2020,6236,2,0,0,3,2020,0,2002,0,434 Pullman Ave,Algona,WA 98001,USA
1982,360000,4,1.5,1720,6417,1,0,0,3,1720,0,1953,0,13505 16th Ave NE,Seattle,WA 98125,USA
1983,1675000,3,2.5,3490,8343,2,1,4,4,2150,1340,1939,1991,Burke-Gilman Trail,Seattle,WA 98125,USA
1984,837700,5,2.75,3010,12611,2,0,0,3,3010,0,1994,0,10717 179th Ct NE,Redmond,WA 98052,USA
1985,715000,4,1.75,3420,7200,1,0,3,5,1770,1650,1947,0,10718 Exeter Ave NE,Seattle,WA 98125,USA
1986,460000,3,2,2060,4437,1,0,0,3,1030,1030,1929,0,3720 35th Ave SW,Seattle,WA 98126,USA
1987,407193,4,2,1880,14653,2,0,0,3,1880,0,1978,0,31229 NE 111th St,Carnation,WA 98014,USA
1988,375000,4,2,2400,6000,2,0,0,3,2400,0,1913,1945,9801-9999 NE 183rd St,Bothell,WA 98011,USA
1989,619500,3,2.5,1700,4105,2,0,0,3,1700,0,1992,0,3113 E Cherry St,Seattle,WA 98122,USA
1990,600000,3,1.75,1650,5100,1,0,0,5,1040,610,1908,0,547 NE 81st St,Seattle,WA 98115,USA
1991,599950,4,3.5,2500,3080,2,0,0,3,1810,690,2008,0,7928 150th Ct NE,Redmond,WA 98052,USA
1992,580000,4,2.25,2160,9593,1,0,0,3,2160,0,1969,2010,2422 171 Ave SE,Bellevue,WA 98008,USA
1993,675000,3,1.75,1680,10500,1,0,0,4,1680,0,1959,0,4 128th Ave SE,Bellevue,WA 98005,USA
1994,189000,2,2,1700,3171,1,0,0,5,850,850,1927,0,508 D St SE,Auburn,WA 98002,USA
1995,605004,4,2,1370,4000,2,0,0,3,1370,0,1951,1994,2825 W Jameson St,Seattle,WA 98199,USA
1996,818000,2,2.5,2380,9374,1,0,2,3,2380,0,2011,0,12449 240th Pl NE,Redmond,WA 98053,USA
1997,705000,4,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,2013,1902 45th Ave SW,Seattle,WA 98116,USA
1998,290000,3,1,1150,8145,1,0,0,4,990,160,1932,1958,16232 11th Ave NE,Shoreline,WA 98155,USA
1999,230000,3,1.75,1140,1201,2,0,0,3,1140,0,2014,0,4424-4438 Martin Luther King Jr Way S,Seattle,WA 98108,USA
2000,592105.7143,3,2.5,2650,40705,2,0,0,3,2650,0,1994,0,7047 208th Ave NE,Redmond,WA 98053,USA
2001,255950,3,2.5,1720,3676,2,0,0,3,1720,0,1992,0,11518 SE 221st Pl,Kent,WA 98031,USA
2002,1510000,5,3.25,4390,11250,2,0,0,3,4390,0,2007,0,8442 SE 36th St,Mercer Island,WA 98040,USA
2003,1280000,4,2.5,3160,4620,1.5,0,4,3,2020,1140,1917,2005,1730 Walnut Ave SW,Seattle,WA 98116,USA
2004,414000,3,2.5,2490,4540,2.5,0,0,3,2490,0,2012,1912,4724 NE 14th St,Renton,WA 98059,USA
2005,680000,4,2.75,2330,3920,2,0,0,3,2330,0,2005,0,3440 NE Marion Ln,Issaquah,WA 98029,USA
2006,450000,4,1.75,2160,4333,1,0,0,4,1260,900,1942,1982,8309 24th Ave NW,Seattle,WA 98117,USA
2007,329000,3,1,1600,5952,1,0,0,4,1150,450,1964,0,8127 22nd Ave SW,Seattle,WA 98106,USA
2008,700000,4,2.5,2310,3570,1.5,0,0,3,1490,820,1927,2014,8216 Linden Ave N,Seattle,WA 98103,USA
2009,600000,2,2.5,2510,14878,2,0,0,3,2510,0,1990,2009,17221 102nd Ave NE,Bothell,WA 98011,USA
2010,547500,3,3.5,1650,2262,3,0,0,3,1650,0,2010,0,769 N 74th St,Seattle,WA 98103,USA
2011,403000,2,1,1100,3598,1,0,0,4,1100,0,1926,1993,3242 15th Ave S,Seattle,WA 98144,USA
2012,325000,3,1,850,6906,1,0,0,3,850,0,1948,1994,15812 14th Avenue Northeast,Shoreline,WA 98155,USA
2013,375000,3,2.5,1950,6871,2,0,0,3,1950,0,1997,0,2475 NE 182nd Ct,Shoreline,WA 98155,USA
2014,420000,3,1.75,1820,22320,1,0,0,3,1250,570,1977,2004,4031 W Ames Lake Dr NE,Redmond,WA 98053,USA
2015,510000,4,1.5,1320,14250,1,0,0,4,1320,0,1954,1979,11240 106th Ave NE,Kirkland,WA 98033,USA
2016,252350,3,2,1650,7352,1,0,0,3,1160,490,1979,2014,12902 SE 158th Pl,Renton,WA 98058,USA
2017,330000,4,2.5,2380,13550,2,0,0,3,2380,0,1999,0,3430 S 173rd St,SeaTac,WA 98188,USA
2018,402000,2,1,710,1173,2,0,0,4,710,0,1943,0,2348 Fairview Ave E,Seattle,WA 98102,USA
2019,185000,4,1,1490,6600,1,0,0,3,1490,0,1969,2010,13248 Occidental Ave S,Burien,WA 98168,USA
2020,256500,2,1,1120,9912,1,0,0,4,1120,0,1980,0,7615 SW 257th St,Vashon,WA 98070,USA
2021,740000,4,2.5,3000,10392,2,0,0,3,3000,0,1995,0,875 Cyprus Ct NW,Issaquah,WA 98027,USA
2022,650000,3,1.75,2140,9484,1,0,0,3,1290,850,1953,0,1411 112th Ave NE,Bellevue,WA 98004,USA
2023,180785.7143,2,1,2550,21675,1,0,1,4,1610,940,1958,1972,22320 11th Ave S,Des Moines,WA 98198,USA
2024,537500,4,3,2920,33976,1,0,3,5,1460,1460,1964,0,645 West Lake Sammamish Pkwy NE,Bellevue,WA 98008,USA
2025,269500,3,1.75,1840,7412,1,0,0,4,1240,600,1976,1992,23309 115th Pl SE,Kent,WA 98031,USA
2026,465000,3,2,1560,8640,1,0,0,5,1560,0,1967,0,14216-14228 117th Ave NE,Kirkland,WA 98034,USA
2027,423000,4,1.75,1940,6909,1,0,0,4,970,970,1941,1998,11207 Evanston Ave N,Seattle,WA 98133,USA
2028,730001,3,2,1840,4750,1,0,0,5,1010,830,1951,0,7741 29th Ave NW,Seattle,WA 98117,USA
2029,526000,3,1.75,1680,3420,1,0,0,3,960,720,1992,0,7717 35th Ave NE,Seattle,WA 98115,USA
2030,395000,4,2.75,1970,37026,1,0,0,4,1970,0,1961,2001,18625 Ridge Rd SW,Vashon,WA 98070,USA
2031,563500,4,1.75,2085,174240,1,0,0,3,1610,475,1964,2000,3707 295th Ave SE,Fall City,WA 98024,USA
2032,1575000,5,2.75,3650,20150,1,0,0,4,2360,1290,1975,0,1216 86th Ave NE,Bellevue,WA 98004,USA
2033,532500,2,1.75,2050,11900,1,0,0,4,2050,0,1950,1983,1149-1199 91st Ave NE,Bellevue,WA 98004,USA
2034,370000,2,2.25,1280,835,2,0,0,3,1080,200,2009,0,3825 S Angeline St,Seattle,WA 98118,USA
2035,320000,3,2.5,2130,6969,2,0,0,3,2130,0,2003,0,Cedar to Green River Trail,Maple Valley,WA 98038,USA
2036,565000,5,2.5,2650,11455,1,0,0,3,1400,1250,1961,2004,527 171st Pl NE,Bellevue,WA 98008,USA
2037,232500,3,1,1320,8450,1,0,0,3,880,440,1961,2004,30606 2nd Ave SW,Federal Way,WA 98023,USA
2038,780000,4,2.5,3500,7048,2,0,0,3,3500,0,2005,0,8906-8914 236th Ave NE,Redmond,WA 98053,USA
2039,735000,5,2.75,3390,5211,2,0,0,3,3390,0,2004,2003,Trossachs Blvd SE,Sammamish,WA 98075,USA
2040,640000,4,2,1520,6200,1.5,0,0,3,1520,0,1945,2010,6811 55th Ave NE,Seattle,WA 98115,USA
2041,765000,4,2.25,2560,12100,1,0,0,4,1760,800,1976,1992,17323 NE 24th St,Redmond,WA 98052,USA
2042,274333.3333,3,2.25,1780,191228,2,0,2,3,1780,0,1988,2000,44400 SE 159th St,North Bend,WA 98045,USA
2043,310000,3,2,1350,11150,1,0,0,3,1110,240,1995,0,42321 SE 171st St,North Bend,WA 98045,USA
2044,282613,2,1,830,6017,1,0,0,4,830,0,1954,1979,16221 Bagley Pl N,Shoreline,WA 98133,USA
2045,300000,2,1,970,13700,1,0,0,3,970,0,1949,1998,9807 22nd Ave SW,Seattle,WA 98106,USA
2046,182805,3,1,1040,8892,1,0,0,4,800,240,1958,1972,1028 SW 307th St,Federal Way,WA 98023,USA
2047,530000,3,1.75,1550,3680,1,0,0,3,1050,500,1927,2011,209 NW 73rd St,Seattle,WA 98117,USA
2048,310000,3,1,1430,19901,1.5,0,0,4,1430,0,1927,0,8308 NE 176th Pl,Kenmore,WA 98028,USA
2049,225000,3,2.5,1680,6755,2,0,0,3,1680,0,1994,0,30410 128th Pl SE,Auburn,WA 98092,USA
2050,690000,5,3.5,2720,7598,2,0,0,3,1860,860,1993,0,8921 42nd Ave NE,Seattle,WA 98115,USA
2051,384900,5,2.5,3090,12750,1,0,0,3,1750,1340,1968,1997,114 SW 292nd St,Federal Way,WA 98023,USA
2052,330000,2,1,860,8308,1,0,0,4,860,0,1948,0,3522 SW 107th St,Seattle,WA 98146,USA
2053,357186,2,1.75,1210,1040,2,0,0,3,1210,0,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA
2054,950000,4,2.5,3770,35081,2,0,0,3,3770,0,1989,0,10326 216th Ct NE,Redmond,WA 98053,USA
2055,450000,2,1.75,840,3340,1,0,0,3,700,140,1912,1994,5516 2nd Ave NW,Seattle,WA 98107,USA
2056,941500,5,3.5,3490,9680,2,0,4,3,2460,1030,1980,0,20122 Richmond Beach Dr NW,Shoreline,WA 98177,USA
2057,605000,4,2.5,2800,10786,1,0,0,3,1420,1380,1970,2014,16674 SE 17th St,Bellevue,WA 98008,USA
2058,205000,3,1,960,7314,1,0,0,5,960,0,1960,0,604 Cedar Dr SE,Auburn,WA 98002,USA
2059,1288333.333,6,4.5,3830,4800,3,0,0,3,3050,780,1919,2004,2425 3rd Ave W,Seattle,WA 98119,USA
2060,837500,4,2.5,2700,9320,2,0,0,4,2700,0,1994,0,1317 5th Ln,Kirkland,WA 98033,USA
2061,387500,4,1,1320,4440,1.5,0,0,3,1320,0,1929,0,1505 29th Ave,Seattle,WA 98122,USA
2062,416286,3,2.5,1408,989,3,0,0,3,1408,0,2005,0,7809 12th Ave NE,Seattle,WA 98115,USA
2063,391400,4,1.75,1250,7400,1,0,0,5,1250,0,1959,0,1039 165th Pl NE,Bellevue,WA 98008,USA
2064,650880,3,2.5,2930,6050,2,0,0,3,2930,0,2008,0,34303 Elm Ave SE,Snoqualmie,WA 98065,USA
2065,380680.5556,4,2.5,2620,8331,2,0,0,3,2620,0,1991,0,13602 SE 186th Pl,Renton,WA 98058,USA
2066,410000,3,2.25,1450,19206,2,0,0,3,1450,0,1989,0,1107 216th Ave NE,Sammamish,WA 98074,USA
2067,468500,3,2.5,1350,1186,2,0,0,3,1120,230,2007,0,6724 Alonzo Ave NW,Seattle,WA 98117,USA
2068,264950,4,1.75,1770,9011,1,0,0,5,1050,720,1983,0,26418 199th Pl SE,Covington,WA 98042,USA
2069,750000,3,2,1820,5000,1.5,0,0,4,1720,100,1941,1998,2160 50th Ave SW,Seattle,WA 98116,USA
2070,350000,1,1,700,5100,1,0,0,3,700,0,1942,1999,6849 26th Ave NE,Seattle,WA 98115,USA
2071,440000,2,1,800,4850,1,0,0,4,800,0,1944,0,4801-4899 6th Ave NW,Seattle,WA 98107,USA
2072,360000,3,1,1570,9467,1,0,0,3,1570,0,1954,2005,19141 1st Ave NW,Shoreline,WA 98177,USA
2073,565000,4,2.25,2110,10698,2,0,0,4,2110,0,1979,0,4621 193rd Pl SE,Issaquah,WA 98027,USA
2074,679000,4,2.75,2100,4480,1.5,0,0,4,1780,320,1928,0,5519 31st Ave NE,Seattle,WA 98105,USA
2075,300000,3,1.5,1590,8911,1,0,0,3,1590,0,1956,2001,6615 NE 154th St,Kenmore,WA 98028,USA
2076,225000,3,2,2030,24829,1,0,0,4,1220,810,1979,0,36721 34th Ave S,Auburn,WA 98001,USA
2077,661000,4,2.5,2496,8058,2,0,0,3,2496,0,1998,2006,8517 143rd Ct NE,Redmond,WA 98052,USA
2078,450000,3,1.75,1180,4080,1,0,0,4,760,420,1928,0,7341 27th Ave NW,Seattle,WA 98117,USA
2079,168500,3,1,1100,10125,1,0,0,3,1100,0,1969,2010,17458 SE 262nd St,Covington,WA 98042,USA
2080,160000,3,1.5,1010,9600,1,0,0,4,1010,0,1962,0,21416 13th Ave S,Des Moines,WA 98198,USA
2081,665000,4,2.5,2600,17388,2,0,0,3,2600,0,1996,0,14623 SE 82nd Ct,Newcastle,WA 98059,USA
2082,289659,4,2.25,2260,7200,2,0,0,4,2260,0,1984,0,21114-21120 119th Ave SE,Kent,WA 98031,USA
2083,613000,5,2.5,2070,12000,1,0,0,4,1340,730,1967,0,1813 177th Ave NE,Bellevue,WA 98008,USA
2084,436500,4,2.5,2290,11173,2,0,0,4,2290,0,1988,0,133rd Ave SE,Renton,WA 98058,USA
2085,536500,4,1.75,2000,4000,1.5,0,0,5,1450,550,1926,0,4127 Fauntleroy Way SW,Seattle,WA 98126,USA
2086,600000,3,2.25,2230,9053,2,0,0,4,2230,0,1987,0,5718 147th Ave NE,Bellevue,WA 98007,USA
2087,751750,2,2,1880,5400,1.5,0,0,3,1880,0,1902,0,516 16th Ave E,Seattle,WA 98112,USA
2088,252000,4,1.75,1120,8250,1,0,0,4,1120,0,1966,0,12224 SE 165th St,Renton,WA 98058,USA
2089,360000,3,1,1050,9206,1.5,0,0,3,1050,0,1954,2005,10710 Lake City Way NE,Seattle,WA 98125,USA
2090,245000,4,2.25,2600,6390,1,0,0,3,1390,1210,1978,0,26th Ave SW,Federal Way,WA 98023,USA
2091,268500,2,1,790,8424,1,0,0,4,790,0,1953,1983,556 N 167th St,Shoreline,WA 98133,USA
2092,149000,3,1,1700,8645,1,0,0,3,1700,0,1955,2005,12701 2nd Ave SW,Seattle,WA 98146,USA
2093,359950,3,1.75,1890,9100,2,0,0,4,1890,0,1952,0,1633 N 192nd St,Shoreline,WA 98133,USA
2094,685000,4,2.5,3030,7864,2,0,0,3,3030,0,1999,0,24201 SE 1st Pl,Sammamish,WA 98074,USA
2095,390000,4,2.5,2490,8290,2,0,0,3,2490,0,1999,0,30271 129th Ave SE,Auburn,WA 98092,USA
2096,505000,3,2.5,1860,8060,2,0,0,4,1860,0,1987,0,4327 243rd Ave SE,Issaquah,WA 98029,USA
2097,530000,4,1.75,2860,48351,1,0,0,3,1710,1150,1978,0,18926 NE 183rd St,Woodinville,WA 98077,USA
2098,448000,2,1.5,1630,3780,1,0,0,4,890,740,1940,2001,3441 NW 59th St,Seattle,WA 98107,USA
2099,771000,3,2.25,1780,6120,1.5,0,0,4,1390,390,1927,0,171 Lake Washington Blvd,Seattle,WA 98122,USA
2100,760000,4,2.25,3300,8365,3,0,0,3,3300,0,2014,0,7335 35th Ave SW,Seattle,WA 98126,USA
2101,230000,5,2,1930,6120,1.5,0,0,3,1930,0,1941,1969,10645 2nd Ave SW,Seattle,WA 98146,USA
2102,1212500,4,3.5,4560,16643,1,0,3,3,2230,2330,1995,0,16864 SE 57th Pl,Bellevue,WA 98006,USA
2103,560000,3,1.75,2000,10182,1,0,0,5,1400,600,1963,0,6110 123rd Ave NE,Kirkland,WA 98033,USA
2104,385000,3,1.5,1490,9630,1,0,0,4,1490,0,1959,0,6428 NE 184th St,Kenmore,WA 98028,USA
2105,560000,3,2,2340,3477,1,0,1,5,1170,1170,1971,0,5200 S Frontenac St,Seattle,WA 98118,USA
